id,tag,timestamp,value
798,-Metrics/Training(Step): lr,1610341032966,0.004860770422965288
800,-Metrics/Training(Step): lr,1610341036818,0.004860421176999807
802,-Metrics/Training(Step): lr,1610341040420,0.004860070999711752
804,-Metrics/Training(Step): lr,1610341043819,0.0048597208224236965
806,-Metrics/Training(Step): lr,1610341047250,0.004859371110796928
808,-Metrics/Training(Step): lr,1610341050939,0.004859020933508873
810,-Metrics/Training(Step): lr,1610341054443,0.004858671221882105
812,-Metrics/Training(Step): lr,1610341058120,0.004858321510255337
814,-Metrics/Training(Step): lr,1610341062020,0.004857971332967281
816,-Metrics/Training(Step): lr,1610341065732,0.004857621155679226
818,-Metrics/Training(Step): lr,1610341068744,0.004857271444052458
820,-Metrics/Training(Step): lr,1610341071820,0.00485692173242569
822,-Metrics/Training(Step): lr,1610341074974,0.004856571555137634
824,-Metrics/Training(Step): lr,1610341077491,0.004856221377849579
826,-Metrics/Training(Step): lr,1610341079571,0.0048558712005615234
828,-Metrics/Training(Step): lr,1610341081665,0.004855521488934755
830,-Metrics/Training(Step): lr,1610341083802,0.0048551713116467
832,-Metrics/Training(Step): lr,1610341085843,0.004854821600019932
834,-Metrics/Training(Step): lr,1610341087954,0.004854471888393164
836,-Metrics/Training(Step): lr,1610341089895,0.004854121711105108
838,-Metrics/Training(Step): lr,1610341091901,0.00485377199947834
840,-Metrics/Training(Step): lr,1610341094040,0.004853421822190285
842,-Metrics/Training(Step): lr,1610341096129,0.004853071644902229
844,-Metrics/Training(Step): lr,1610341098138,0.004852721467614174
846,-Metrics/Training(Step): lr,1610341100251,0.004852372221648693
848,-Metrics/Training(Step): lr,1610341102243,0.00485202157869935
850,-Metrics/Training(Step): lr,1610341104287,0.004851671867072582
852,-Metrics/Training(Step): lr,1610341106408,0.004851321689784527
854,-Metrics/Training(Step): lr,1610341108493,0.004850971512496471
856,-Metrics/Training(Step): lr,1610341110570,0.004850621800869703
858,-Metrics/Training(Step): lr,1610341112681,0.004850271623581648
860,-Metrics/Training(Step): lr,1610341114725,0.0048499214462935925
862,-Metrics/Training(Step): lr,1610341126830,0.004849571734666824
864,-Metrics/Training(Step): lr,1610341131219,0.004849221557378769
866,-Metrics/Training(Step): lr,1610341135438,0.0048488713800907135
